store_id,zone,state,city,pincode,p1DC,status,format
8892,South 1,Karnataka,Bangalore,560055,R396,OPERATIONAL,Digital
TSF5,East,West Bengal,Kolkata,700035,SLKO,OPERATIONAL,Digital
TO71,EAST,Jharkhand,Ranchi,834003,R278,OPERATIONAL,DIGITAL EXPRESS MINI
8930,North 1,Rajasthan,Alwar,301001,SJ93,OPERATIONAL,Digital
7519,West 1,Maharashtra,Pune,411029,V014,OPERATIONAL,DIGITAL EXPRESS MINI
7737,North 1,Delhi NCR,Ghaziabad,201001,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
7838,East,West Bengal,Siliguri,734001,SLLN,OPERATIONAL,DIGITAL EXPRESS MINI
8731,South 2,Telangana,Hyderabad,500039,SE40,OPERATIONAL,Digital
6984,West 2,Madhya Pradesh,Chhindwara,480001,SACU,OPERATIONAL,DIGITAL EXPRESS MINI
9185,East,West Bengal,Purulia,723101,SLKO,OPERATIONAL,Digital
3731,North 2,Uttar Pradesh,Sikandarabad,203205,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
T83R,South 1,Karnataka,Bangalore,560078,R396,OPERATIONAL,DIGITAL EXPRESS MINI
7590,East,West Bengal,Kolkata,700040,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
7521,West 1,Maharashtra,Pune,411014,V014,OPERATIONAL,DIGITAL EXPRESS MINI
7734,West 2,Gujarat,Vadodara,390007,SLTY,OPERATIONAL,DIGITAL EXPRESS MINI
TE59,East,North East,Aizawl,796005,S597,OPERATIONAL,DIGITAL EXPRESS MINI
6648,South 1,Telangana,Ibrahimpatnam,501506,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
TR67,South 2,Telangana,Hyderabad,500088,SE40,OPERATIONAL,Digital
9188,West 2,Madhya Pradesh,Jabalpur,482002,SACU,OPERATIONAL,DIGITAL EXPRESS MINI
T2SN,North 1,Jammu & Kashmir,Jammu,,Y695,OPERATIONAL,Digital
8944,North 2,Uttar Pradesh,Bareily,243002,SC28,OPERATIONAL,Digital
TDJ9,West 2,Madhya Pradesh,Jabalpur,482005,SACU,OPERATIONAL,DIGITAL EXPRESS MINI
TSD3,East,Assam,Tezpur,784001,S597,OPERATIONAL,Digital
T728,South 3,Tamil Nadu,Chennai,600100,SJ99,OPERATIONAL,Digital
T82A,West,Maharashtra,Nashik,,R696,OPERATIONAL,Digital
6144,West 1,Maharashtra,Mumbai,400071,R696,OPERATIONAL,DIGITAL EXPRESS MINI
TFI2,East,Jharkhand,Jamshedpur,831001,R278,OPERATIONAL,DIGITAL EXPRESS MINI
TI3G,East,West Bengal,Raiganj,,SLLN,OPERATIONAL,Digital
6178,East,Odisha,Dhenkanal,759001,R201,OPERATIONAL,DIGITAL EXPRESS MINI
TI8V,South 1,Telangana,Secunderabad,,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
7645,North 1,Punjab,Ludhiana,141001,S0CV,OPERATIONAL,DIGITAL EXPRESS MINI
3834,East,West Bengal,Kolkata,700029,SLKO,OPERATIONAL,Digital
TTZ5,South 2,Andhra Pradesh,Narsaraopet,522601,S0UG,OPERATIONAL,Digital
6326,North 2,Uttar Pradesh,Saharanpur,247001,SLOR,OPERATIONAL,DIGITAL EXPRESS MINI
T662,South 1,Karnataka,Mysore,570001,R396,OPERATIONAL,Digital
9521,East,West Bengal,Kolkata,700064,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
6622,South 2,Kerala,Kochi,682017,SD78,OPERATIONAL,DIGITAL EXPRESS MINI
8697,South 2,Telangana,Hyderabad,500048,SE40,OPERATIONAL,Digital
7963,South 2,Tamil Nadu,Salem,636004,S0TC,OPERATIONAL,DIGITAL EXPRESS MINI
3603,North 2,Uttar Pradesh,Mahoba,210427,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
T785,East,North East,Shillong,793003,S597,OPERATIONAL,DIGITAL EXPRESS MINI
7661,West 2,Rajasthan,Jaipur,302015,R810,OPERATIONAL,DIGITAL EXPRESS MINI
8964,North 1,Punjab,Chandigarh,160002,S0CV,OPERATIONAL,Digital
8461,North 1,Delhi NCR,Delhi,110019,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
3889,North 1,Punjab,Taran Taran,143401,S0CV,OPERATIONAL,DIGITAL EXPRESS MINI
T29P,South 2,Tamil Nadu,Madhurai,625014,S0TC,OPERATIONAL,DIGITAL EXPRESS MINI
3804,East,Odisha,Baripada,757001,R201,OPERATIONAL,DIGITAL EXPRESS MINI
9119,North 1,Jammu & Kashmir,Baramulla,193121,Y695,OPERATIONAL,DIGITAL EXPRESS MINI
3678,South 1,Andhra Pradesh,Tadepallegudam,534101,S0UG,OPERATIONAL,DIGITAL EXPRESS MINI
9133,South 1,Karnataka,Mysore,570009,R396,OPERATIONAL,DIGITAL EXPRESS MINI
7846,West 2,Gujarat,Jamnagar,361004,SLTY,OPERATIONAL,DIGITAL EXPRESS MINI
T53T,Central,Gujarat,Vapi,396195,SLTY,OPERATIONAL,Digital
6196,West 1,Maharashtra,Buldana,443001,SACU,OPERATIONAL,DIGITAL EXPRESS MINI
6814,North 2,Uttar Pradesh,Aligarh,202001,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
7909,West 2,Rajasthan,Kota,324007,R810,OPERATIONAL,DIGITAL EXPRESS MINI
TJ4W,North 2,Jharkhand,Ranchi,,R278,OPERATIONAL,Digital
3783,South 1,Andhra Pradesh,Pithapuram,533450,R804,OPERATIONAL,DIGITAL EXPRESS MINI
TKE1,South 1,Karnataka,Nanjangud,571301,R396,OPERATIONAL,DIGITAL EXPRESS MINI
7585,South 2,Tamil Nadu,Chennai,600021,SJ99,OPERATIONAL,DIGITAL EXPRESS MINI
7768,North 1,Delhi NCR,Delhi,110085,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
3745,South 2,Kerala,Kottayam,686001,SD78,OPERATIONAL,DIGITAL EXPRESS MINI
3697,South 2,Kerala,Punalur,691305,SD78,OPERATIONAL,DIGITAL EXPRESS MINI
6822,North 1,Jammu & Kashmir,Jammu,180015,Y695,OPERATIONAL,Digital
TFJ5,Central,Madhya Pradesh,Indore,452009,S0GZ,OPERATIONAL,Digital
3733,South 1,Andhra Pradesh,Bhimavaram,531420,S0UG,OPERATIONAL,DIGITAL EXPRESS MINI
3762,North 2,Uttar Pradesh,Muradnagar,201206,SLOR,OPERATIONAL,DIGITAL EXPRESS MINI
TDW6,South 2,Tamil Nadu,Coimbatore,641026,S0TC,OPERATIONAL,DIGITAL EXPRESS MINI
TDC5,North 2,Uttar Pradesh,Lucknow,226005,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
7566,South 2,Telangana,Hyderabad,500059,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
TEH4,South 3,Tamil Nadu,Katpadi,632007,SJ99,OPERATIONAL,Digital
9183,South 2,Telangana,Siddipet,502103,SE40,OPERATIONAL,Digital
TU64,East,West Bengal,Uttarpara,712232,SLKO,OPERATIONAL,Digital
6504,South 1,Karnataka,Shimoga,577201,R396,OPERATIONAL,DIGITAL EXPRESS MINI
7468,West 2,Gujarat,Surat,395002,SLTY,OPERATIONAL,DIGITAL EXPRESS MINI
7928,West 2,Gujarat,Vadodara,390009,SLTY,OPERATIONAL,DIGITAL EXPRESS MINI
8467,South 1,Karnataka,Bangalore,560054,R396,OPERATIONAL,DIGITAL EXPRESS MINI
9124,South 1,Karnataka,Haveri,581110,R396,OPERATIONAL,DIGITAL EXPRESS MINI
6936,North 1,Delhi NCR,Noida,201301,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
6910,East,West Bengal,Kolkata,711405,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
7596,North 1,Delhi NCR,Faridabad,121003,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
7729,West 2,Gujarat,Vadodara,390018,SLTY,OPERATIONAL,DIGITAL EXPRESS MINI
8472,West 1,Maharashtra,Mumbai,400080,R696,OPERATIONAL,DIGITAL EXPRESS MINI
3703,East,Jharkhand,Ramgarh,829122,R278,OPERATIONAL,DIGITAL EXPRESS MINI
3792,West 2,Rajasthan,Suratgarh,335001,R810,OPERATIONAL,DIGITAL EXPRESS MINI
3626,West 2,Rajasthan,Churu,331507,R810,OPERATIONAL,DIGITAL EXPRESS MINI
TOD2,West,Maharashtra,Wardha,442001,SACU,OPERATIONAL,Digital
6835,South 1,Karnataka,Bangalore,560068,R396,OPERATIONAL,Digital
TGJ9,East,West Bengal,"Ashoknagar, Golbazar",743222,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
9156,South 2,Tamil Nadu,Kumbakonam,612001,S0TC,OPERATIONAL,DIGITAL EXPRESS MINI
7784,North 2,Uttarakhand,Haridwar,249403,SLOR,OPERATIONAL,Digital
6922,West 1,Maharashtra,Beed,431128,V014,OPERATIONAL,DIGITAL EXPRESS MINI
3842,North 2,Uttar Pradesh,Kannauj,209721,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
6381,South 2,Tamil Nadu,Salem,636007,S0TC,OPERATIONAL,DIGITAL EXPRESS MINI
TB88,West,Maharashtra,Mumbai,,R696,OPERATIONAL,Digital
TUF5,South 2,Telangana,Hyderabad,500084,SE40,OPERATIONAL,Digital
TKT5,South 1,Karnataka,Bangalore,560061,R396,OPERATIONAL,DIGITAL EXPRESS MINI
TVM4,West,Maharashtra,Jalna,431203,V014,OPERATIONAL,Digital
7908,West 2,Madhya Pradesh,Gwalior,474009,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
6284,West 1,Maharashtra,Sangli,416416,V014,OPERATIONAL,DIGITAL EXPRESS MINI
6860,North 1,Punjab,Amritsar,143001,S0CV,OPERATIONAL,DIGITAL EXPRESS MINI
TN50,North 2,Bihar,Darbhanga,846001,R394,OPERATIONAL,DIGITAL EXPRESS MINI
6318,North 2,Jharkhand,Dhanbad,826001,R278,OPERATIONAL,DIGITAL EXPRESS MINI
3857,West 1,Maharashtra,Chakan,410501,V014,OPERATIONAL,DIGITAL EXPRESS MINI
3800,South 2,Tamil Nadu,Kambam,625516,S0TC,OPERATIONAL,DIGITAL EXPRESS MINI
TAE4,South 2,Telangana,Hyderabad,500072,SE40,OPERATIONAL,Digital
8963,East,Assam,Guwahati,781005,S597,OPERATIONAL,Digital
7512,West 1,Maharashtra,Pune,411043,V014,OPERATIONAL,DIGITAL EXPRESS MINI
7878,West 1,Maharashtra,Solapur,413002,V014,OPERATIONAL,DIGITAL EXPRESS MINI
9571,East,West Bengal,Habra,743263,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
TM91,South 2,Telangana,Warangal,506001,SE40,OPERATIONAL,Digital
6287,West 2,Gujarat,Surat,395007,SLTY,OPERATIONAL,DIGITAL EXPRESS MINI
3667,South 2,Tamil Nadu,Kanyakumari,629702,S0TC,OPERATIONAL,DIGITAL EXPRESS MINI
6868,North 1,Haryana,Jind,126102,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
3750,South 2,Tamil Nadu,Mettur,636401,S0TC,OPERATIONAL,DIGITAL EXPRESS MINI
7690,EAST,Jharkhand,Ranchi,834005,R278,OPERATIONAL,DIGITAL EXPRESS MINI
TCC3,East,Jharkhand,Ranchi,834001,R278,OPERATIONAL,DIGITAL EXPRESS MINI
3773,North 2,Bihar,Jamui (Np),811307,R394,OPERATIONAL,DIGITAL EXPRESS MINI
TDK0,West 1,Maharashtra,Pune,411060,V014,OPERATIONAL,DIGITAL EXPRESS MINI
3812,South 1,Andhra Pradesh,Machhlipatnam,521001,S0UG,OPERATIONAL,DIGITAL EXPRESS MINI
TY19,South 2,Telangana,Hyderabad,500017,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
8890,South 1,Karnataka,Bangalore,560018,R396,OPERATIONAL,Digital
8752,West 1,Maharashtra,Mumbai,400067,R696,OPERATIONAL,DIGITAL EXPRESS MINI
9559,South 1,Karnataka,Bangalore,560066,R396,OPERATIONAL,Digital
TSE6,East,Odisha,Sundergarh,770001,R201,OPERATIONAL,Digital
3649,North 2,Bihar,Gopalganj,841428,R394,OPERATIONAL,DIGITAL EXPRESS MINI
6839,South 1,Karnataka,Gulbarga,585101,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
6999,West 2,Gujarat,Bhuj,370001,SLTY,OPERATIONAL,DIGITAL EXPRESS MINI
TLY1,East,West Bengal,Kolkata,700012,SLKO,OPERATIONAL,Digital
TN22,East,Odisha,Rourkela,769004,R278,OPERATIONAL,Digital
6641,EAST,West Bengal,Baharampur,742101,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
7723,East,West Bengal,Kolkata,743165,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
6556,EAST,West Bengal,English Bazar(Malda),732102,SLLN,OPERATIONAL,DIGITAL EXPRESS MINI
7927,South 2,Telangana,Hyderabad,500020,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
TSF2,South 3,Tamil Nadu,Salem,636007,S0TC,OPERATIONAL,Digital
3627,North 2,Uttar Pradesh,Raibareilly,229001,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
6341,North 2,Uttar Pradesh,Agra,282007,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
3630,North 2,Uttar Pradesh,Ghazipur,233001,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
6739,West 2,Rajasthan,Jaipur,302017,R810,OPERATIONAL,DIGITAL EXPRESS MINI
TOD3,South 1,Karnataka,Bangalore,560102,R396,OPERATIONAL,Digital
TEI5,West 1,Chhattisgarh,Bilaspur,495006,S573,OPERATIONAL,DIGITAL EXPRESS MINI
6738,South 1,Andhra Pradesh,Vijaywada,520002,S0UG,OPERATIONAL,DIGITAL EXPRESS MINI
6555,East,West Bengal,Kolkata,711401,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
7582,North 1,Delhi NCR,Delhi,110088,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
TU65,North 1,Delhi NCR,Gurgaon,122004,SJ93,OPERATIONAL,Digital
7823,North 1,Delhi NCR,Ghaziabad,201005,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
3860,South 2,Tamil Nadu,Arcot,632503,SJ99,OPERATIONAL,DIGITAL EXPRESS MINI
6533,South 1,Andhra Pradesh,Cuddapah,516001,SJ99,OPERATIONAL,DIGITAL EXPRESS MINI
6352,West 1,Maharashtra,Sangli,416410,V014,OPERATIONAL,DIGITAL EXPRESS MINI
TDI8,North 2,Uttar Pradesh,Varanasi,221010,SC28,OPERATIONAL,Digital
T2QN,South 1,Andhra Pradesh,Tenali,,S0UG,OPERATIONAL,Digital
7895,South 1,Andhra Pradesh,Vishakhapatnam,530016,R804,OPERATIONAL,DIGITAL EXPRESS MINI
6365,North 2,Uttar Pradesh,Jhansi,284002,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
6959,North 1,Punjab,Sangrur,148001,S0CV,OPERATIONAL,DIGITAL EXPRESS MINI
7899,South 2,Kerala,Trivandrum,695101,SD78,OPERATIONAL,DIGITAL EXPRESS MINI
7550,West 1,Maharashtra,Pune,411040,V014,OPERATIONAL,DIGITAL EXPRESS MINI
8923,West,Maharashtra,Pune,411007,V014,OPERATIONAL,Digital
3873,South 1,Telangana,Sirpur Kaghaznagar,504296,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
7905,East,West Bengal,Kolkata,700005,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
TJJ1,South 1,Karnataka,Bangalore,560032,R396,OPERATIONAL,DIGITAL EXPRESS MINI
TI73,Central,Chhattisgarh,Durg-Bhilainagar,490023,S573,OPERATIONAL,Digital
3763,North 1,Haryana,Sirsa,125055,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
3568,South 2,Tamil Nadu,Gobichettipalayam,638452,S0TC,OPERATIONAL,DIGITAL EXPRESS MINI
6500,South 1,Karnataka,Bellary,583103,R396,OPERATIONAL,DIGITAL EXPRESS MINI
T0R1,West 2,Gujarat,Himmatnagar,,SLTY,OPERATIONAL,Digital
6537,South 2,Tamil Nadu,Chennai,600013,SJ99,OPERATIONAL,DIGITAL EXPRESS MINI
7786,South 2,Telangana,Hyderabad,500011,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
6793,South 2,Kerala,Alappuzha,688011,SD78,OPERATIONAL,DIGITAL EXPRESS MINI
3696,South 1,Telangana,Kodad,508206,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
6694,East,West Bengal,Kolkata,711009,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
TJW0,North 1,Haryana,Yamunanagar,135001,S0CV,OPERATIONAL,DIGITAL EXPRESS MINI
3869,North 2,Uttarakhand,Rudrapur,263153,SLOR,OPERATIONAL,Digital
7843,East,Odisha,Cuttack,753014,R201,OPERATIONAL,DIGITAL EXPRESS MINI
7711,EAST,Odisha,Bhubaneshwar,751015,R201,OPERATIONAL,DIGITAL EXPRESS MINI
TDG3,Central,Gujarat,Ahmedabad,380022,SLTY,OPERATIONAL,Digital
6391,North 2,Uttar Pradesh,Gorakhpur,273001,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
6421,West 1,Maharashtra,Mumbai,421302,R696,OPERATIONAL,DIGITAL EXPRESS MINI
TX69,EAST,Jharkhand,Ranchi,834001,R278,OPERATIONAL,DIGITAL EXPRESS MINI
7864,West 2,Madhya Pradesh,Indore,452001,S0GZ,OPERATIONAL,DIGITAL EXPRESS MINI
TVA6,South 1,Karnataka,Hubli,580030,R396,OPERATIONAL,Digital
9561,East,Odisha,Puri,752002,R201,OPERATIONAL,Digital
T1VH,South 2,Telangana,Hyderabad,500075,SE40,OPERATIONAL,Digital
6262,South 2,Telangana,Hyderabad,500029,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
TDK1,West 2,Rajasthan,Kota,324001,R810,OPERATIONAL,DIGITAL EXPRESS MINI
T515,East,North East,Dharmanagar,799250,S597,OPERATIONAL,DIGITAL EXPRESS MINI
6150,South 3,Tamil Nadu,Vellore,632012,SJ99,OPERATIONAL,Digital
6629,South 3,Tamil Nadu,Chennai,600099,SJ99,OPERATIONAL,Digital
7813,North 2,Uttar Pradesh,Lucknow,226024,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
3806,East,West Bengal,Nabadwip,741302,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
T051,North 1,Rajasthan,Jaipur,302021,R810,OPERATIONAL,Digital
TH21,South 2,Telangana,Mancherial,504208,SE40,OPERATIONAL,Digital
8760,West 1,Maharashtra,Mumbai,400077,R696,OPERATIONAL,DIGITAL EXPRESS MINI
8716,South 3,Tamil Nadu,Madurai,625020,S0TC,OPERATIONAL,Digital
6658,South 1,Andhra Pradesh,Bapatla,522101,S0UG,OPERATIONAL,DIGITAL EXPRESS MINI
9513,North 1,Jammu & Kashmir,Srinagar,190001,Y695,OPERATIONAL,DIGITAL EXPRESS MINI
6774,EAST,Assam,Silchar,788001,S597,OPERATIONAL,DIGITAL EXPRESS MINI
T2JV,South 1,Telangana,Bhongir,,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
3690,South 1,Andhra Pradesh,Proddatur,516360,S0UG,OPERATIONAL,DIGITAL EXPRESS MINI
T28E,North 1,Delhi NCR,Delhi,110088,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
TCC2,East,West Bengal,Bankura,722202,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
7903,West 2,Madhya Pradesh,Indore,452009,S0GZ,OPERATIONAL,DIGITAL EXPRESS MINI
6915,South 3,Kerala,Alleppey,688003,SD78,OPERATIONAL,Digital
7586,South 1,Karnataka,Bangalore,560084,R396,OPERATIONAL,DIGITAL EXPRESS MINI
7839,East,Jharkhand,Bokaro Steel City,827013,R278,OPERATIONAL,DIGITAL EXPRESS MINI
6481,South 2,Tamil Nadu,Madurai,625020,S0TC,OPERATIONAL,DIGITAL EXPRESS MINI
6833,East,West Bengal,Kolkata,712258,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
8987,East,West Bengal,Kolkata,700124,SLKO,OPERATIONAL,Digital
3845,East,Assam,Jorhat,785001,S597,OPERATIONAL,Digital
8813,South 2,Telangana,Hyderabad,500003,SE40,OPERATIONAL,Digital
7608,East,West Bengal,Kolkata,712248,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
6673,South 1,Karnataka,Bagalkot,587101,R396,OPERATIONAL,DIGITAL EXPRESS MINI
T1JO,South 2,Telangana,Jagtial,505327,SE40,OPERATIONAL,Digital
6347,North 1,Punjab,Chandigarh,160035,S0CV,OPERATIONAL,DIGITAL EXPRESS MINI
TJY6,South 1,Karnataka,Bangalore,560037,R396,OPERATIONAL,DIGITAL EXPRESS MINI
7551,East,West Bengal,Kolkata,700014,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
6933,West 2,Gujarat,Patan,384265,SLTY,OPERATIONAL,DIGITAL EXPRESS MINI
TP18,West 1,Chhattisgarh,Bilaspur,495001,S573,OPERATIONAL,DIGITAL EXPRESS MINI
7904,East,West Bengal,Kolkata,700094,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
6755,North 2,Uttar Pradesh,Firozabad,283203,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
TH74,West 2,Rajasthan,Jaipur,302018,R810,OPERATIONAL,DIGITAL EXPRESS MINI
7599,West 1,Maharashtra,Pune,411033,V014,OPERATIONAL,DIGITAL EXPRESS MINI
TJV6,West,Maharashtra,Pune,410506,V014,OPERATIONAL,Digital
7610,West 1,Maharashtra,Mumbai,401107,R696,OPERATIONAL,DIGITAL EXPRESS MINI
6610,East,West Bengal,Kolkata,743347,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
T1BY,North 2,Uttarakhand,Dehradun,248014,SLOR,OPERATIONAL,Digital
TX34,West,Maharashtra,Mumbai,400053,R696,OPERATIONAL,Digital
6672,North 2,Bihar,Samastipur,848101,R394,OPERATIONAL,DIGITAL EXPRESS MINI
7490,North 1,Delhi NCR,Delhi,110076,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
T2TZ,North 2,Jharkhand,Dhanbad,,R278,OPERATIONAL,Digital
6396,West 1,Maharashtra,Kolhapur,416010,V014,OPERATIONAL,DIGITAL EXPRESS MINI
3594,East,West Bengal,Haldia,721602,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
6256,North 2,Uttar Pradesh,Kanpur,208011,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
3813,South 1,Andhra Pradesh,Chittoor,517001,SJ99,OPERATIONAL,DIGITAL EXPRESS MINI
7510,North 1,Delhi NCR,Noida,201301,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
6615,South 2,Tamil Nadu,Coimbatore,641041,S0TC,OPERATIONAL,DIGITAL EXPRESS MINI
8912,West,Maharashtra,Mumbai,400064,R696,OPERATIONAL,Digital
7821,West 1,Maharashtra,Mumbai,401305,R696,OPERATIONAL,DIGITAL EXPRESS MINI
8687,West,Maharashtra,Mumbai,400054,R696,OPERATIONAL,Digital
7238,North 2,Bihar,Patna,800020,R394,OPERATIONAL,DIGITAL EXPRESS MINI
8761,West 1,Maharashtra,Mumbai,400066,R696,OPERATIONAL,DIGITAL EXPRESS MINI
6161,East,Odisha,Jatani,752050,R201,OPERATIONAL,DIGITAL EXPRESS MINI
TEI7,West 2,Madhya Pradesh,Indore,453331,S0GZ,OPERATIONAL,DIGITAL EXPRESS MINI
6167,East,West Bengal,Islampur,733202,SLLN,OPERATIONAL,DIGITAL EXPRESS MINI
TSF0,West,Maharashtra,Ichalkaranji,416115,V014,OPERATIONAL,Digital
TC88,East,West Bengal,Cooch Behar,736101,SLLN,OPERATIONAL,Digital
8970,West,Maharashtra,Kolhapur,416002,V014,OPERATIONAL,Digital
TSE1,West,Maharashtra,Pune,411038,V014,OPERATIONAL,Digital
9558,East,West Bengal,Kolkata,700028,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
7814,South 1,Telangana,Warangal,506002,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
7606,North 1,Delhi NCR,Delhi,110034,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
TO49,East,West Bengal,Kolkata,700137,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
7450,West 2,Gujarat,Ahmedabad,380009,SLTY,OPERATIONAL,DIGITAL EXPRESS MINI
TW28,North 1,Rajasthan,Jaipur,302012,R810,OPERATIONAL,Digital
TTS2,South 1,Karnataka,Chickmangaluru,577101,R396,OPERATIONAL,Digital
6865,North 1,Haryana,Hansi,125033,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
TU14,North 2,Uttar Pradesh,Meerut,250001,SLOR,OPERATIONAL,DIGITAL EXPRESS MINI
6174,North 2,Uttar Pradesh,Barabanki,220001,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
3756,South 1,Telangana,Armoor(Kotarmoor),503224,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
6977,West 1,Goa,Margao,403401,R396,OPERATIONAL,DIGITAL EXPRESS MINI
T4ON,West 1,HYDRABAD,Nanded,,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
TK86,South 2,Telangana,Hyderabad,500084,SE40,OPERATIONAL,Digital
TGO1,South 1,Karnataka,Belgaum,590001,R396,OPERATIONAL,DIGITAL EXPRESS MINI
8933,South 3,Tamil Nadu,Chennai,600002,SJ99,OPERATIONAL,Digital
6250,South 1,Karnataka,Bangalore,560091,R396,OPERATIONAL,DIGITAL EXPRESS MINI
6440,South 2,Andhra Pradesh,Guntur,522007,S0UG,OPERATIONAL,Digital
6889,South 1,Andhra Pradesh,Sattenapalle,522403,S0UG,OPERATIONAL,DIGITAL EXPRESS MINI
6119,West 1,Maharashtra,Sangamner,422605,R696,OPERATIONAL,DIGITAL EXPRESS MINI
TCI0,North 2,Bihar,MUZAFFARPUR,842001,R394,OPERATIONAL,Digital
8945,North 1,Delhi NCR,Ghaziabad,201012,SJ93,OPERATIONAL,Digital
TEH3,West,Maharashtra,Mumbai,410206,R696,OPERATIONAL,Digital
8941,South 3,Tamil Nadu,Coimbatore,641001,S0TC,OPERATIONAL,Digital
T9RG,North 2,Uttar Pradesh,Jhansi,,SC28,OPERATIONAL,Digital
6753,South 1,Andhra Pradesh,Kakinada,533001,R804,OPERATIONAL,DIGITAL EXPRESS MINI
6479,West 2,Rajasthan,Jaipur,302029,R810,OPERATIONAL,DIGITAL EXPRESS MINI
TS90,East,Odisha,Anugul,759122,R201,OPERATIONAL,DIGITAL EXPRESS MINI
TT14,North 2,Uttar Pradesh,Varanasi,221002,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
TW84,South 2,Telangana,Hyderabad,500039,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
9171,West 1,Maharashtra,Jalna,431203,V014,OPERATIONAL,DIGITAL EXPRESS MINI
6182,South 2,Tamil Nadu,Ambasamudram,627425,S0TC,OPERATIONAL,DIGITAL EXPRESS MINI
9572,West 1,Maharashtra,Mumbai,400059,R696,OPERATIONAL,DIGITAL EXPRESS MINI
6022,West 2,Madhya Pradesh,Sehore,466001,S0GZ,OPERATIONAL,DIGITAL EXPRESS MINI
7859,South 2,Tamil Nadu,Madurai,625020,S0TC,OPERATIONAL,DIGITAL EXPRESS MINI
6146,East,Jharkhand,Chaibasa,833201,R278,OPERATIONAL,DIGITAL EXPRESS MINI
3671,South 1,Andhra Pradesh,Sri Kalahasti,517655,SJ99,OPERATIONAL,DIGITAL EXPRESS MINI
T730,South 1,Karnataka,Bangalore,560057,R396,OPERATIONAL,Digital
T0UT,North 1,Haryana,Yamunanagar,,S0CV,OPERATIONAL,Digital
TOH3,West,Maharashtra,Yavatmal,445001,SACU,OPERATIONAL,Digital
